"FECHA","HORA","TOTAL"
16/05/16,16,8146.87
16/05/16,17,8372.34
16/05/16,18,7888.42
16/05/16,19,6961.19
16/05/16,20,6200.32
16/05/16,21,6626.38
16/05/16,22,7211.71
16/05/16,23,6911.85
16/05/16,24,6157.2
17/05/16,1,4590.96
17/05/16,2,3305.86
17/05/16,3,2721.51
17/05/16,4,1970.96
17/05/16,5,1861.65
17/05/16,6,2143.51
17/05/16,7,2762.81
17/05/16,8,3114.38
17/05/16,9,3832.87
17/05/16,10,5065.75
17/05/16,11,6157.13
17/05/16,12,6847.76
17/05/16,13,7090.17
17/05/16,14,7316.53
17/05/16,15,7492.28
17/05/16,16,7667.63
17/05/16,17,7661.25
17/05/16,18,6935.08
17/05/16,19,6132.29
17/05/16,20,5567.17
17/05/16,21,5909.93
17/05/16,22,6470.87
17/05/16,23,6189.96
17/05/16,24,5872.18
18/05/16,1,4851.68
18/05/16,2,3566.17
18/05/16,3,2746.91
18/05/16,4,2066.77
18/05/16,5,1925.53
18/05/16,6,2195.74
18/05/16,7,3329.52
18/05/16,8,3415.1
18/05/16,9,4334.21
18/05/16,10,5845.81
18/05/16,11,6763.83
18/05/16,12,7208.61
18/05/16,13,6985
18/05/16,14,7386.9
18/05/16,15,7376.14
18/05/16,16,7543.21
18/05/16,17,7450.42
18/05/16,18,6858.41
18/05/16,19,5909.04
18/05/16,20,5424.6
18/05/16,21,5794.58
18/05/16,22,6502.74
18/05/16,23,5938.67
18/05/16,24,5517.17
19/05/16,1,4039.57
19/05/16,2,3534.25
19/05/16,3,2596.49
19/05/16,4,2389.6
19/05/16,5,2363.61
19/05/16,6,2346.56
19/05/16,7,3057.56
19/05/16,8,3317.82
19/05/16,9,4257.26
19/05/16,10,5289.74
19/05/16,11,5845.53
19/05/16,12,6608.79
19/05/16,13,6862.62
19/05/16,14,6739.92
19/05/16,15,7026.1
19/05/16,16,6993.65
19/05/16,17,6775.1
19/05/16,18,6414.8
19/05/16,19,5062.82
19/05/16,20,4200.16
19/05/16,21,5291.65
19/05/16,22,6119.03
19/05/16,23,5593.46
19/05/16,24,5153.26
20/05/16,1,4116.38
20/05/16,2,3311.64
20/05/16,3,2474.09
20/05/16,4,2074.07
20/05/16,5,1774.32
20/05/16,6,2055.68
20/05/16,7,2272.74
20/05/16,8,2352.89
20/05/16,9,3357.08
20/05/16,10,4559.78
20/05/16,11,5115.18
20/05/16,12,5724.02
20/05/16,13,6354.21
20/05/16,14,6875.54
20/05/16,15,7094.13
20/05/16,16,7270.74
20/05/16,17,7232.4
20/05/16,18,6572.57
20/05/16,19,5198.31
20/05/16,20,4393.43
20/05/16,21,5138.08
20/05/16,22,5530.59
20/05/16,23,5178.8
20/05/16,24,5132.15
21/05/16,1,4911.96
21/05/16,2,4205.05
21/05/16,3,3499.26
21/05/16,4,2988.96
21/05/16,5,2735.73
21/05/16,6,2507.67
21/05/16,7,2508.24
21/05/16,8,2652.68
21/05/16,9,4106.11
21/05/16,10,5423.31
21/05/16,11,6227.8
21/05/16,12,6739.93
21/05/16,13,7168.54
21/05/16,14,7026.8
21/05/16,15,6314.4
21/05/16,16,5883.77
21/05/16,17,5504.7
21/05/16,18,5424.57
21/05/16,19,5078.72
21/05/16,20,5015.87
21/05/16,21,6287.07
21/05/16,22,6962.16
21/05/16,23,5998.03
21/05/16,24,5123.35
22/05/16,1,4468.97
22/05/16,2,3791.27
22/05/16,3,2862.64
22/05/16,4,2040.17
22/05/16,5,1576.59
22/05/16,6,1343.49
22/05/16,7,1119.47
22/05/16,8,673.42
22/05/16,9,854.02
22/05/16,10,1670.53
22/05/16,11,2341.59
22/05/16,12,2872.2
22/05/16,13,3214.31
22/05/16,14,3612.09
22/05/16,15,3582.88
22/05/16,16,3459.73
22/05/16,17,3604.83
22/05/16,18,3553.98
22/05/16,19,3450.1
22/05/16,20,3727.25
22/05/16,21,5285.78
22/05/16,22,6617.72
22/05/16,23,6500.92
22/05/16,24,5230.09
23/05/16,1,3705.79
23/05/16,2,2614.15
23/05/16,3,1486.96
23/05/16,4,1262.25
23/05/16,5,867.29
23/05/16,6,1533.74
23/05/16,7,2700.17
23/05/16,8,3403.68
23/05/16,9,4389.58
23/05/16,10,5896.66
23/05/16,11,6825.37
23/05/16,12,7718.96
23/05/16,13,7939.74
23/05/16,14,7722.18
23/05/16,15,7650.78
23/05/16,16,8210.74
23/05/16,17,8227.41
23/05/16,18,7633.01
23/05/16,19,6449.72
23/05/16,20,5809.64
23/05/16,21,6397.31
23/05/16,22,7053.61
23/05/16,23,6920.85
23/05/16,24,6363.57
24/05/16,1,5517.59
24/05/16,2,4636.43
24/05/16,3,3655.47
24/05/16,4,3287.19
24/05/16,5,3109.71
24/05/16,6,3124.95
24/05/16,7,3429.67
24/05/16,8,3639.71
24/05/16,9,4693.14
24/05/16,10,6153.99
24/05/16,11,7343.18
24/05/16,12,8224.92
24/05/16,13,8554.62
24/05/16,14,8343.82
24/05/16,15,8229.83
24/05/16,16,8366.1
24/05/16,17,8352.98
24/05/16,18,7817.04
24/05/16,19,7899.52
24/05/16,20,7434.53
24/05/16,21,7663.14
24/05/16,22,8359.2
24/05/16,23,8169.77
24/05/16,24,7793.71
25/05/16,1,6489.96
25/05/16,2,5713.68
25/05/16,3,5081.66
25/05/16,4,4611.38
25/05/16,5,4410.54
25/05/16,6,4206.31
25/05/16,7,4182.9
25/05/16,8,4312.23
25/05/16,9,5242.16
25/05/16,10,6608.13
25/05/16,11,7506.73
25/05/16,12,8208.73
25/05/16,13,8643.51
25/05/16,14,8017.12
25/05/16,15,8041.6
25/05/16,16,8016.6
25/05/16,17,8091.95
25/05/16,18,7720.64
25/05/16,19,7016.33
25/05/16,20,6787.81
25/05/16,21,7310.44
25/05/16,22,7867.58
25/05/16,23,7465.57
25/05/16,24,6571.84
26/05/16,1,5411.2
26/05/16,2,4690.7
26/05/16,3,3923.11
26/05/16,4,3669.22
26/05/16,5,3114.35
26/05/16,6,3160.82
26/05/16,7,3084.36
26/05/16,8,3099.33
26/05/16,9,3982.47
26/05/16,10,5511.81
26/05/16,11,6657.78
26/05/16,12,7399.07
26/05/16,13,7836.29
26/05/16,14,8118.58
26/05/16,15,8061.21
26/05/16,16,8310.45
26/05/16,17,8477.99
26/05/16,18,8079.69
26/05/16,19,7224.8
26/05/16,20,6402.87
26/05/16,21,6754.65
26/05/16,22,7044.47
26/05/16,23,6618.87
26/05/16,24,6414.21
27/05/16,1,5593.47
27/05/16,2,4501.06
27/05/16,3,3509.37
27/05/16,4,2568.57
27/05/16,5,2349.84
27/05/16,6,2444.76
27/05/16,7,2634.78
27/05/16,8,2626.6
27/05/16,9,4024
27/05/16,10,5551.24
27/05/16,11,6700.44
27/05/16,12,7528.94
27/05/16,13,8062.85
27/05/16,14,8215.73
27/05/16,15,7952.28
27/05/16,16,8344.07
27/05/16,17,8109.83
27/05/16,18,7700.83
27/05/16,19,6711.61
27/05/16,20,6199.58
27/05/16,21,6637.67
27/05/16,22,7174.25
27/05/16,23,7939.15
27/05/16,24,7872.15
28/05/16,1,6626.72
28/05/16,2,5570.12
28/05/16,3,4495.48
28/05/16,4,3329.68
28/05/16,5,2818.73
28/05/16,6,2436.24
28/05/16,7,2849.42
28/05/16,8,2878.82
28/05/16,9,3387.06
28/05/16,10,4600.68
28/05/16,11,5398.23
28/05/16,12,6276.14
28/05/16,13,6372.84
28/05/16,14,6140.09
28/05/16,15,5998.48
28/05/16,16,5774.62
28/05/16,17,5539.41
28/05/16,18,5546.04
28/05/16,19,5117.23
28/05/16,20,5067.41
28/05/16,21,5947.22
28/05/16,22,6388.05
28/05/16,23,5613.5
28/05/16,24,5174.38
29/05/16,1,4583.97
29/05/16,2,3418.54
29/05/16,3,2412.03
29/05/16,4,2259.87
29/05/16,5,2063.37
29/05/16,6,2065.64
29/05/16,7,1901.16
29/05/16,8,1172.08
29/05/16,9,1417.52
29/05/16,10,1831.49
29/05/16,11,2012.22
29/05/16,12,2374.74
29/05/16,13,2853.35
29/05/16,14,3030.02
29/05/16,15,2943.57
29/05/16,16,3023.93
29/05/16,17,3117.43
29/05/16,18,3153.39
29/05/16,19,3240.87
29/05/16,20,3356.74
29/05/16,21,4516.18
29/05/16,22,5413.61
29/05/16,23,5327.09
29/05/16,24,4480.12
30/05/16,1,2549.05
30/05/16,2,1774.94
30/05/16,3,1289.17
30/05/16,4,1255.32
30/05/16,5,929.44
30/05/16,6,1203.57
30/05/16,7,1946.85
30/05/16,8,2182.37
30/05/16,9,2822.53
30/05/16,10,3595.36
30/05/16,11,3875.49
30/05/16,12,4582.35
30/05/16,13,5332.68
30/05/16,14,5755.38
30/05/16,15,6154.13
30/05/16,16,6752.16
30/05/16,17,6909.08
30/05/16,18,6711.25
30/05/16,19,5983.65
30/05/16,20,4883.3
30/05/16,21,5318.28
30/05/16,22,5984.51
30/05/16,23,5807.21
30/05/16,24,5441.15
31/05/16,1,4236.43
31/05/16,2,2903.96
31/05/16,3,2110.71
31/05/16,4,1612.96
31/05/16,5,1258.73
31/05/16,6,1559.82
31/05/16,7,2104.54
31/05/16,8,2138.26
31/05/16,9,2307.67
31/05/16,10,3157.09
31/05/16,11,4235.13
31/05/16,12,5203.33
31/05/16,13,6092.75
31/05/16,14,6733.49
31/05/16,15,7069.7
31/05/16,16,7583.95
31/05/16,17,7727.12
31/05/16,18,7158.87
31/05/16,19,6027.96
31/05/16,20,5256.12
31/05/16,21,5339.41
31/05/16,22,6156.18
31/05/16,23,6166.19
31/05/16,24,5452.69
01/06/16,1,4156.71
01/06/16,2,2749.04
01/06/16,3,2181.66
01/06/16,4,1975.06
01/06/16,5,1800.88
01/06/16,6,1870.77
01/06/16,7,2412.83
01/06/16,8,2550.61
01/06/16,9,3266.05
01/06/16,10,4032.78
01/06/16,11,4789.55
01/06/16,12,5514.88
01/06/16,13,5988.08
01/06/16,14,6200.08
01/06/16,15,6637.24
01/06/16,16,6920.13
01/06/16,17,6831.42
01/06/16,18,6351.24
01/06/16,19,5285.38
01/06/16,20,4142.33
01/06/16,21,5051.25
01/06/16,22,5653.86
01/06/16,23,5025.22
01/06/16,24,4852.47
02/06/16,1,3289.55
02/06/16,2,2511.62
02/06/16,3,1995.37
02/06/16,4,1264.84
02/06/16,5,1176.88
02/06/16,6,1374.06
02/06/16,7,2121.3
02/06/16,8,2280.32
02/06/16,9,3257.84
02/06/16,10,4625.1
02/06/16,11,5675.54
02/06/16,12,6308.16
02/06/16,13,6641.72
02/06/16,14,6883.44
02/06/16,15,7058.72
02/06/16,16,7392.66
02/06/16,17,7671.01
02/06/16,18,7188.15
02/06/16,19,5968.17
02/06/16,20,5283.75
02/06/16,21,5807.42
02/06/16,22,6051.7
02/06/16,23,6017.56
02/06/16,24,5573.1
03/06/16,1,4608.08
03/06/16,2,3337.35
03/06/16,3,2505.16
03/06/16,4,1692.58
03/06/16,5,1175.84
03/06/16,6,1374.51
03/06/16,7,1913.05
03/06/16,8,2331.67
03/06/16,9,3061.76
03/06/16,10,4466.65
03/06/16,11,5582.59
03/06/16,12,6193.24
03/06/16,13,6555.41
03/06/16,14,6776.43
03/06/16,15,6796.6
03/06/16,16,7110.06
03/06/16,17,7354.78
03/06/16,18,7266.61
03/06/16,19,6200.26
03/06/16,20,5490.42
03/06/16,21,5689.88
03/06/16,22,5769.14
03/06/16,23,5429.16
03/06/16,24,5309.21
04/06/16,1,4639.57
04/06/16,2,3930.42
04/06/16,3,3288.2
04/06/16,4,2330.7
04/06/16,5,1985.27
04/06/16,6,1859.9
04/06/16,7,1952.76
04/06/16,8,1966.15
04/06/16,9,2652.93
04/06/16,10,4028.79
04/06/16,11,4723.69
04/06/16,12,5391.93
04/06/16,13,5410.86
04/06/16,14,5264.38
04/06/16,15,4498
04/06/16,16,3849.33
04/06/16,17,3878.07
04/06/16,18,3874.29
04/06/16,19,3492.13
04/06/16,20,3699.57
04/06/16,21,4934
04/06/16,22,5649.85
04/06/16,23,4875.27
04/06/16,24,3958.05
05/06/16,1,3029.15
05/06/16,2,1928.46
05/06/16,3,1597.23
05/06/16,4,1657.51
05/06/16,5,1602.05
05/06/16,6,1259.12
05/06/16,7,1634.12
05/06/16,8,1497.2
05/06/16,9,1684.98
05/06/16,10,1615.29
05/06/16,11,2010.56
05/06/16,12,1993.94
05/06/16,13,2017.92
05/06/16,14,2182.4
05/06/16,15,2376.45
05/06/16,16,2218.38
05/06/16,17,2413.7
05/06/16,18,2682.09
05/06/16,19,2965.98
05/06/16,20,2783.11
05/06/16,21,4030.75
05/06/16,22,4904.64
05/06/16,23,4546.49
05/06/16,24,3477.21
06/06/16,1,2109.47
06/06/16,2,1798.78
06/06/16,3,1791.61
06/06/16,4,1606.37
06/06/16,5,1697.02
06/06/16,6,1957.97
06/06/16,7,2941.1
06/06/16,8,3517.32
06/06/16,9,3993.25
06/06/16,10,4730.59
06/06/16,11,5061.81
06/06/16,12,5358
06/06/16,13,5761.14
06/06/16,14,5995.8
06/06/16,15,6425.17
06/06/16,16,7247.05
06/06/16,17,7229.96
06/06/16,18,6897.08
06/06/16,19,5844.21
06/06/16,20,4921.34
06/06/16,21,5323.36
06/06/16,22,5856.83
06/06/16,23,5758.29
06/06/16,24,5206.96
07/06/16,1,3685.25
07/06/16,2,2557.37
07/06/16,3,1956.78
07/06/16,4,1382.64
07/06/16,5,1213.41
07/06/16,6,1455.84
07/06/16,7,2006.94
07/06/16,8,2077.99
07/06/16,9,2638.56
07/06/16,10,3861.03
07/06/16,11,4683.87
07/06/16,12,5424.27
07/06/16,13,6021.49
07/06/16,14,6421.28
07/06/16,15,6744.84
07/06/16,16,7160.33
07/06/16,17,7700.39
07/06/16,18,7325.88
07/06/16,19,6261.45
07/06/16,20,5075.45
07/06/16,21,5115.26
07/06/16,22,6024.58
07/06/16,23,5854.2
07/06/16,24,4797.3
08/06/16,1,3717.09
08/06/16,2,2806.35
08/06/16,3,2003.49
08/06/16,4,1674.65
08/06/16,5,1601.92
08/06/16,6,1584.3
08/06/16,7,2188.99
08/06/16,8,2483.79
08/06/16,9,3059.16
08/06/16,10,3890.09
08/06/16,11,4756.74
08/06/16,12,5780.73
08/06/16,13,6332.59
08/06/16,14,6723.28
08/06/16,15,7151.61
08/06/16,16,7556.12
08/06/16,17,7870.64
08/06/16,18,7156.29
08/06/16,19,6135.96
08/06/16,20,5071.2
08/06/16,21,4945.87
08/06/16,22,5814.26
08/06/16,23,5642.84
08/06/16,24,4981.42
09/06/16,1,4266.88
09/06/16,2,3567.47
09/06/16,3,2426.76
09/06/16,4,2084.78
09/06/16,5,1461.52
09/06/16,6,1939.35
09/06/16,7,3010.29
09/06/16,8,3215.85
09/06/16,9,3638.62
09/06/16,10,5077.26
09/06/16,11,5635.08
09/06/16,12,6393.09
09/06/16,13,7016.65
09/06/16,14,7296.14
09/06/16,15,7652.46
09/06/16,16,7987.4
09/06/16,17,7995.54
09/06/16,18,7326.01
09/06/16,19,6030.9
09/06/16,20,5207.33
09/06/16,21,5652.04
09/06/16,22,6861.26
09/06/16,23,6823.74
09/06/16,24,6066.23
10/06/16,1,5040.27
10/06/16,2,4187.54
10/06/16,3,3247.02
10/06/16,4,2453.11
10/06/16,5,2464.59
10/06/16,6,2633.81
10/06/16,7,2738.86
10/06/16,8,2963.21
10/06/16,9,4105.34
10/06/16,10,5332.83
10/06/16,11,6496.78
10/06/16,12,7134.59
10/06/16,13,7672.54
10/06/16,14,7991.53
10/06/16,15,8195.62
10/06/16,16,8142.91
10/06/16,17,8178.01
10/06/16,18,7918.64
10/06/16,19,6675.4
10/06/16,20,5624.93
10/06/16,21,5705.91
10/06/16,22,6140.46
10/06/16,23,5993.42
10/06/16,24,5692.32
11/06/16,1,4925.13
11/06/16,2,3885.05
11/06/16,3,2842.39
11/06/16,4,2219.63
11/06/16,5,1714.66
11/06/16,6,1360.78
11/06/16,7,1112.77
11/06/16,8,935.03
11/06/16,9,1858.26
11/06/16,10,3088.36
11/06/16,11,3801.39
11/06/16,12,4343.86
11/06/16,13,4871.42
11/06/16,14,5174.38
11/06/16,15,4922.95
11/06/16,16,4370.46
11/06/16,17,4274.1
11/06/16,18,3890
11/06/16,19,3607.2
11/06/16,20,3497.4
11/06/16,21,4734.37
11/06/16,22,5461.55
11/06/16,23,5035.37
11/06/16,24,4172.66
12/06/16,1,3582.94
12/06/16,2,2914.56
12/06/16,3,2102.28
12/06/16,4,2024.1
12/06/16,5,1962.1
12/06/16,6,1667.61
12/06/16,7,1536.29
12/06/16,8,1146.98
12/06/16,9,1092.81
12/06/16,10,1386.08
12/06/16,11,1532.74
12/06/16,12,1802.67
12/06/16,13,2207.93
12/06/16,14,2271.25
12/06/16,15,2654.32
12/06/16,16,2948.94
12/06/16,17,3030.41
12/06/16,18,2887.62
12/06/16,19,2964.6
12/06/16,20,3030.44
12/06/16,21,4645.39
12/06/16,22,6056.9
12/06/16,23,5914.49
12/06/16,24,5100.18
13/06/16,1,3436.54
13/06/16,2,1989.4
13/06/16,3,1502.31
13/06/16,4,1301.37
13/06/16,5,1193.56
13/06/16,6,1547.22
13/06/16,7,1886.36
13/06/16,8,1856.55
13/06/16,9,2868.56
13/06/16,10,3932.65
13/06/16,11,5311.52
13/06/16,12,6390.98
13/06/16,13,6940.92
13/06/16,14,7374.6
13/06/16,15,7490.42
13/06/16,16,8067.37
13/06/16,17,8236.49
13/06/16,18,7922.89
13/06/16,19,6459.76
13/06/16,20,5669.31
13/06/16,21,5672.7
13/06/16,22,6241.52
13/06/16,23,6110.87
13/06/16,24,5381.44
14/06/16,1,4524.66
14/06/16,2,3342.2
14/06/16,3,2605.64
14/06/16,4,1899.03
14/06/16,5,1531.96
14/06/16,6,1743.09
14/06/16,7,2132.02
14/06/16,8,2191.34
14/06/16,9,3249.64
14/06/16,10,4426.29
14/06/16,11,4943.49
14/06/16,12,5811.1
14/06/16,13,6706.33
14/06/16,14,7042.44
14/06/16,15,7176.86
14/06/16,16,7619.88
14/06/16,17,7876.43
14/06/16,18,7579.21
14/06/16,19,6851.7
14/06/16,20,5741.83
14/06/16,21,6029.86
14/06/16,22,6470.6
14/06/16,23,6427.14
14/06/16,24,6184.97
15/06/16,1,5118.99
15/06/16,2,3745.56
15/06/16,3,2830.31
15/06/16,4,2429.86
15/06/16,5,2178.18
15/06/16,6,2244.59
15/06/16,7,2782.72
15/06/16,8,2830.25
15/06/16,9,3442.89
15/06/16,10,4679.25
15/06/16,11,5354.61
15/06/16,12,6266.8
15/06/16,13,6927.71
15/06/16,14,7357.79
15/06/16,15,7695.07
15/06/16,16,8146.12
15/06/16,17,8303.72
15/06/16,18,7660.81
15/06/16,19,6322.51
15/06/16,20,5013.68
15/06/16,21,5126.68
15/06/16,22,5886.51
15/06/16,23,5876.7
15/06/16,24,5376.07
16/06/16,1,4127.24
16/06/16,2,3120.63
16/06/16,3,2197.32
16/06/16,4,1634.45
16/06/16,5,1114.78
16/06/16,6,1237.12
16/06/16,7,1807.86
16/06/16,8,1869.91
16/06/16,9,3177.5
16/06/16,10,4074.96
16/06/16,11,4875.12
16/06/16,12,5525.75
16/06/16,13,6089.81
16/06/16,14,6528.25
16/06/16,15,7122.37
16/06/16,16,7762.27
16/06/16,17,7680.41
16/06/16,18,7339.32
16/06/16,19,6338
16/06/16,20,5481.13
16/06/16,21,5415.08
16/06/16,22,6263.29
16/06/16,23,6145.06
16/06/16,24,6073.63
17/06/16,1,5481.37
17/06/16,2,4477.23
17/06/16,3,3427.18
17/06/16,4,2990.37
17/06/16,5,2468.75
17/06/16,6,2555.86
17/06/16,7,2975.42
17/06/16,8,3338.29
17/06/16,9,4185.52
17/06/16,10,5155.8
17/06/16,11,6055.39
17/06/16,12,7234.68
17/06/16,13,7620.72
17/06/16,14,7644.47
17/06/16,15,7464.28
17/06/16,16,7817.05
17/06/16,17,7714.41
17/06/16,18,7335.3
17/06/16,19,6447.94
17/06/16,20,5479.53
17/06/16,21,5331.65
17/06/16,22,6384.93
17/06/16,23,6261.74
17/06/16,24,5995.57
18/06/16,1,5286.42
18/06/16,2,4286.13
18/06/16,3,3344.6
18/06/16,4,2633.62
18/06/16,5,2376.16
18/06/16,6,2084.19
18/06/16,7,1771.69
18/06/16,8,1464.43
18/06/16,9,2570.2
18/06/16,10,3946.51
18/06/16,11,5074.6
18/06/16,12,5705.12
18/06/16,13,5969.67
18/06/16,14,5885.56
18/06/16,15,5657.16
18/06/16,16,5155.37
18/06/16,17,4871.1
18/06/16,18,4608.83
18/06/16,19,3648.61
18/06/16,20,3521.47
18/06/16,21,4963.33
18/06/16,22,6138.18
18/06/16,23,5409.11
18/06/16,24,4410.49
19/06/16,1,3599.29
19/06/16,2,2845.64
19/06/16,3,2387.12
19/06/16,4,2374.91
19/06/16,5,2299.48
19/06/16,6,2521.29
19/06/16,7,2241.64
19/06/16,8,1393.19
19/06/16,9,1647.92
19/06/16,10,1697.18
19/06/16,11,1429.44
19/06/16,12,1480.44
19/06/16,13,1818.68
19/06/16,14,2091.61
19/06/16,15,2206.96
19/06/16,16,2789.94
19/06/16,17,2868.9
19/06/16,18,2833.34
19/06/16,19,2581.87
19/06/16,20,2951.83
19/06/16,21,4299.27
19/06/16,22,5631.66
19/06/16,23,5543.56
19/06/16,24,4972.93
20/06/16,1,3775.31
20/06/16,2,2848.49
20/06/16,3,2109.03
20/06/16,4,1789.39
20/06/16,5,1511.82
20/06/16,6,1615.5
20/06/16,7,1901.74
20/06/16,8,2181.74
20/06/16,9,2694.42
20/06/16,10,3960.23
20/06/16,11,4813.48
20/06/16,12,5532.32
20/06/16,13,5388.93
20/06/16,14,5318.15
20/06/16,15,5470.75
20/06/16,16,5637.35
20/06/16,17,5829.7
20/06/16,18,5238.01
20/06/16,19,4592.68
20/06/16,20,3707.08
20/06/16,21,3846.51
20/06/16,22,3809.03
20/06/16,23,4358.52
20/06/16,24,4170.21
21/06/16,1,3208.42
21/06/16,2,3046.34
21/06/16,3,2191.84
21/06/16,4,1489.37
21/06/16,5,1518.52
21/06/16,6,1450.3
21/06/16,7,2049.12
21/06/16,8,2108.87
21/06/16,9,2683.31
21/06/16,10,3347.27
21/06/16,11,4002.07
21/06/16,12,3936.94
21/06/16,13,3850.18
21/06/16,14,3933.66
21/06/16,15,3840.44
21/06/16,16,4764.86
21/06/16,17,5171.01
21/06/16,18,4852.8
21/06/16,19,3982.16
21/06/16,20,3392.79
21/06/16,21,3533.85
21/06/16,22,4581.94
21/06/16,23,4248.84
21/06/16,24,3759.48
22/06/16,1,2550.92
22/06/16,2,2356.53
22/06/16,3,1852.51
22/06/16,4,1288.2
22/06/16,5,1285.47
22/06/16,6,1639.89
22/06/16,7,1910.4
22/06/16,8,2106.52
22/06/16,9,3072.09
22/06/16,10,4009.23
22/06/16,11,3989.21
22/06/16,12,4453.56
22/06/16,13,4993.54
22/06/16,14,5235.28
22/06/16,15,5622.34
22/06/16,16,6262.24
22/06/16,17,6432.05
22/06/16,18,6012.84
22/06/16,19,4755.49
22/06/16,20,3968.23
22/06/16,21,4015.1
22/06/16,22,4968.14
22/06/16,23,4790.86
22/06/16,24,4081.94
23/06/16,1,3172.99
23/06/16,2,2671.17
23/06/16,3,2025.24
23/06/16,4,1951.59
23/06/16,5,1557.25
23/06/16,6,1399.96
23/06/16,7,1777.39
23/06/16,8,1792.12
23/06/16,9,2727.43
23/06/16,10,3855.94
23/06/16,11,4631.08
23/06/16,12,5369.61
23/06/16,13,5597.37
23/06/16,14,5814.39
23/06/16,15,6057.83
23/06/16,16,6554.3
23/06/16,17,6829.6
23/06/16,18,6094.56
23/06/16,19,5497.6
23/06/16,20,4560.7
23/06/16,21,4725.96
23/06/16,22,5765.91
23/06/16,23,5745.05
23/06/16,24,4614.62
24/06/16,1,3793.74
24/06/16,2,3158.61
24/06/16,3,2312
24/06/16,4,1544.86
24/06/16,5,1711.49
24/06/16,6,1888.16
24/06/16,7,2039.7
24/06/16,8,2108.5
24/06/16,9,3240.77
24/06/16,10,4099.79
24/06/16,11,4315.59
24/06/16,12,4602.4
24/06/16,13,4761.77
24/06/16,14,4773.07
24/06/16,15,5004.19
24/06/16,16,4992.7
24/06/16,17,4716.33
24/06/16,18,4496.89
24/06/16,19,4146.04
24/06/16,20,3483.26
24/06/16,21,3317.4
24/06/16,22,3806.48
24/06/16,23,3942.94
24/06/16,24,3932.86
25/06/16,1,3096.44
25/06/16,2,2087.77
25/06/16,3,1700.44
25/06/16,4,1293.77
25/06/16,5,1195.28
25/06/16,6,1209.01
25/06/16,7,1420.12
25/06/16,8,1311.29
25/06/16,9,1814
25/06/16,10,2465.52
25/06/16,11,2791.31
25/06/16,12,2785.49
25/06/16,13,3033.81
25/06/16,14,3474.82
25/06/16,15,3106.4
25/06/16,16,2937.96
25/06/16,17,3194.65
25/06/16,18,3034.66
25/06/16,19,2524.7
25/06/16,20,2260.76
25/06/16,21,3457.67
25/06/16,22,3998.95
25/06/16,23,3719.65
25/06/16,24,3203.93
26/06/16,1,2718.46
26/06/16,2,1958.11
26/06/16,3,1437.32
26/06/16,4,1323.75
26/06/16,5,1243.36
26/06/16,6,1209.9
26/06/16,7,1405.25
26/06/16,8,1184.24
26/06/16,9,1713.02
26/06/16,10,2407.64
26/06/16,11,2504.61
26/06/16,12,2517.4
26/06/16,13,3132.24
26/06/16,14,3041.14
26/06/16,15,3142.2
26/06/16,16,2496.81
26/06/16,17,2563.39
26/06/16,18,2683.84
26/06/16,19,2441.42
26/06/16,20,2688.3
26/06/16,21,4187.57
26/06/16,22,5725.44
26/06/16,23,5532.94
26/06/16,24,5050.23
27/06/16,1,3495.73
27/06/16,2,2441.41
27/06/16,3,2489.68
27/06/16,4,2022.19
27/06/16,5,1444.32
27/06/16,6,1099.57
27/06/16,7,1131.89
27/06/16,8,1477.63
27/06/16,9,1558.36
27/06/16,10,2506.52
27/06/16,11,2536.51
27/06/16,12,3523.8
27/06/16,13,4193.45
27/06/16,14,4336.71
27/06/16,15,4764.8
27/06/16,16,4988.49
27/06/16,17,5069.29
27/06/16,18,4948.65
27/06/16,19,3858.1
27/06/16,20,2577.75
27/06/16,21,2722.75
27/06/16,22,3164.49
27/06/16,23,3116.76
27/06/16,24,2934.42
28/06/16,1,2489.72
28/06/16,2,2079.42
28/06/16,3,1568.1
28/06/16,4,1139.58
28/06/16,5,1133.96
28/06/16,6,1373.73
28/06/16,7,1954.41
28/06/16,8,2230.42
28/06/16,9,2906.66
28/06/16,10,3507.86
28/06/16,11,3546.51
28/06/16,12,3489.98
28/06/16,13,3821.2
28/06/16,14,4017.71
28/06/16,15,4818.3
28/06/16,16,5253.32
28/06/16,17,5438.75
28/06/16,18,4914.9
28/06/16,19,3958.04
28/06/16,20,3024.4
28/06/16,21,3005.38
28/06/16,22,4267
28/06/16,23,4010.11
28/06/16,24,3683.89
29/06/16,1,2690.74
29/06/16,2,1827.58
29/06/16,3,1183.26
29/06/16,4,1041.21
29/06/16,5,1171.07
29/06/16,6,1248.77
29/06/16,7,1544.73
29/06/16,8,1773.66
29/06/16,9,2713.49
29/06/16,10,3109.83
29/06/16,11,3468.11
29/06/16,12,3647.33
29/06/16,13,4115.67
29/06/16,14,4362.98
29/06/16,15,4879.3
29/06/16,16,5200.07
29/06/16,17,5225.46
29/06/16,18,4292.67
29/06/16,19,3459.74
29/06/16,20,2879.7
29/06/16,21,3015.68
29/06/16,22,3771.72
29/06/16,23,3763.53
29/06/16,24,3528.89
30/06/16,1,2832.37
30/06/16,2,2217.42
30/06/16,3,1670.54
30/06/16,4,1664.29
30/06/16,5,1682.7
30/06/16,6,1595.82
30/06/16,7,1560.81
30/06/16,8,1445.73
30/06/16,9,2314.72
30/06/16,10,3129.73
30/06/16,11,3640.11
30/06/16,12,4097.38
